,department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,kpi_80,award_won,avg_training_score,is_promoted,sum_metric,total_score
11072,Operations,Bachelor's,m,1,27,3.0,4,0.0,0,57.0,0,3.0,57.0
11073,Sales & Marketing,Bachelor's,m,1,26,4.0,4,0.0,0,49.0,0,4.0,49.0
11074,Sales & Marketing,Bachelor's,f,1,40,3.0,2,1.0,0,90.0,1,4.0,90.0
11075,Analytics,Bachelor's,f,1,32,5.0,7,1.0,0,81.0,0,6.0,81.0
11076,Technology,Bachelor's,m,1,27,3.0,5,0.0,0,77.0,0,3.0,77.0
11077,Sales & Marketing,Bachelor's,m,1,37,4.0,7,0.0,0,45.0,0,4.0,130.5
11078,Operations,Master's & above,m,1,48,4.0,2,1.0,0,64.0,0,5.0,64.0
11079,Operations,Bachelor's,f,1,31,5.0,5,1.0,0,58.0,0,6.0,58.0
11080,Sales & Marketing,Bachelor's,m,1,30,2.0,2,0.0,0,51.0,0,2.0,130.5
11081,Sales & Marketing,Bachelor's,m,1,32,1.5,5,0.0,0,47.0,0,1.0,94.0
11082,Sales & Marketing,Bachelor's,m,1,32,5.0,6,1.0,0,49.0,1,7.0,49.0
11083,HR,Bachelor's,m,1,27,5.0,2,1.0,0,48.0,0,6.0,48.0
11084,Operations,Bachelor's,m,1,36,5.0,7,1.0,0,58.0,0,6.0,58.0
11085,Sales & Marketing,Master's & above,f,1,33,4.0,3,0.0,0,64.0,1,5.0,64.0
11086,HR,Bachelor's,f,1,26,3.0,1,0.0,0,52.0,0,,52.0
11087,Procurement,Bachelor's,m,1,37,3.0,11,0.0,0,70.0,0,3.0,70.0
11088,Analytics,Bachelor's,f,1,32,3.0,4,1.0,0,86.0,0,4.0,86.0
11089,Operations,Master's & above,f,1,34,4.0,9,1.0,0,58.0,0,5.0,58.0
11090,Procurement,Master's & above,f,1,45,5.0,13,1.0,0,77.0,1,6.0,77.0
11091,Operations,Master's & above,f,1,31,4.0,2,0.0,0,53.0,0,5.0,53.0
11092,Sales & Marketing,Bachelor's,f,1,32,3.0,8,0.0,0,50.0,0,3.0,50.0
11093,Technology,Bachelor's,m,1,30,4.0,6,1.0,0,79.0,0,5.0,79.0
11094,Sales & Marketing,Master's & above,m,1,40,3.0,13,0.0,0,45.0,0,3.0,45.0
11095,Procurement,Bachelor's,f,1,29,3.0,2,0.0,0,70.0,0,3.0,130.5
11096,Analytics,Bachelor's,m,1,28,3.0,2,1.0,0,88.0,1,4.0,88.0
11097,Sales & Marketing,Master's & above,m,1,41,3.0,7,1.0,0,50.0,0,4.0,50.0
11098,Sales & Marketing,Bachelor's,m,1,29,1.5,5,0.0,0,49.0,0,1.0,49.0
11099,Technology,Bachelor's,m,1,38,3.0,10,1.0,0,79.0,0,4.0,79.0
11100,Operations,Bachelor's,m,1,33,3.0,5,1.0,0,53.0,0,4.0,53.0
11101,Sales & Marketing,Bachelor's,f,1,28,2.0,3,0.0,0,50.0,0,2.0,50.0
11102,Sales & Marketing,Master's & above,m,1,37,3.0,10,0.0,0,49.0,0,3.0,130.5
11103,Sales & Marketing,Bachelor's,m,1,27,1.5,4,0.0,0,52.0,0,1.0,52.0
11104,Procurement,Master's & above,m,1,37,3.0,10,0.0,0,71.0,0,3.0,130.5
11105,Sales & Marketing,Bachelor's,m,1,42,3.0,2,0.0,0,51.0,0,3.0,51.0
11106,Sales & Marketing,Master's & above,m,1,28,3.0,4,0.0,0,51.0,0,3.0,51.0
11107,Sales & Marketing,Bachelor's,m,1,39,2.0,2,0.0,0,48.0,0,2.0,48.0
11108,Finance,Bachelor's,m,1,35,4.0,7,0.0,0,59.0,0,4.0,59.0
11109,Sales & Marketing,Master's & above,f,1,32,4.0,6,0.0,0,54.0,0,4.0,54.0
11110,Sales & Marketing,Bachelor's,m,1,36,2.0,5,0.0,0,48.0,0,2.0,48.0
11111,Sales & Marketing,Master's & above,m,1,43,3.0,13,0.0,0,53.0,0,3.0,130.5
11112,Operations,Master's & above,f,1,34,5.0,7,1.0,0,61.0,0,6.0,61.0
11113,Analytics,Bachelor's,m,1,31,3.0,1,0.0,0,80.0,0,,80.0
11114,Legal,Below Secondary,m,1,25,3.0,1,0.0,0,61.0,0,,61.0
11115,Sales & Marketing,Bachelor's,m,1,28,3.0,2,0.0,0,47.0,0,3.0,47.0
11116,Analytics,Bachelor's,m,1,47,5.0,6,0.0,0,85.0,0,5.0,85.0
11117,Operations,Bachelor's,f,1,34,3.0,7,0.0,0,58.0,0,3.0,58.0
11118,Operations,Master's & above,f,1,36,1.5,2,0.0,0,61.0,0,1.0,61.0
11119,Sales & Marketing,Master's & above,m,1,45,1.5,2,0.0,0,45.0,0,1.0,45.0
11120,Sales & Marketing,Bachelor's,m,1,31,1.5,3,0.0,0,54.0,0,1.0,54.0
11121,Sales & Marketing,Bachelor's,m,1,43,2.0,13,0.0,0,54.0,0,2.0,54.0
11122,Operations,Master's & above,m,1,41,5.0,6,1.0,0,61.0,0,7.0,61.0
11123,Technology,Bachelor's,m,1,31,4.0,3,1.0,0,78.0,0,5.0,78.0
11124,Operations,Bachelor's,f,1,48,4.0,7,1.0,0,59.0,0,5.0,59.0
11125,HR,Bachelor's,m,1,51,1.5,9,0.0,0,52.0,0,2.0,52.0
11126,Sales & Marketing,Bachelor's,m,1,28,4.0,3,1.0,0,48.0,0,5.0,48.0
11127,Technology,Master's & above,m,1,34,3.0,5,1.0,0,78.0,1,4.0,78.0
11128,Operations,Bachelor's,f,1,29,4.0,9,0.0,0,57.0,0,4.0,57.0
11129,Sales & Marketing,Master's & above,m,1,35,2.0,4,0.0,0,45.0,0,2.0,90.0
11130,Technology,Bachelor's,m,1,36,4.0,2,0.0,0,80.0,0,4.0,80.0
11131,Procurement,Master's & above,m,1,39,5.0,4,1.0,0,65.0,0,6.0,65.0
11132,Technology,Bachelor's,f,1,28,3.0,1,0.0,0,82.0,0,,82.0
11133,Procurement,Bachelor's,m,1,30,5.0,7,0.0,0,70.0,0,5.0,70.0
11134,Operations,Bachelor's,f,1,44,4.0,7,1.0,0,61.0,0,5.0,61.0
11135,Analytics,Bachelor's,f,1,33,5.0,5,0.0,0,86.0,0,5.0,86.0
11136,Technology,Bachelor's,m,1,27,3.0,2,0.0,0,82.0,0,3.0,82.0
11137,Procurement,Bachelor's,m,1,34,3.0,5,0.0,0,69.0,0,3.0,69.0
11138,Analytics,Bachelor's,m,1,31,3.0,3,0.0,0,85.0,0,3.0,85.0
11139,Analytics,Master's & above,m,1,35,5.0,5,1.0,0,84.0,0,6.0,130.5
11140,Operations,Master's & above,f,1,38,4.0,10,1.0,0,59.0,0,5.0,59.0
11141,Procurement,Master's & above,f,1,54,3.0,13,0.0,0,68.0,0,3.0,130.5
11142,Sales & Marketing,Master's & above,m,1,40,3.0,11,0.0,0,53.0,0,3.0,130.5
11143,Sales & Marketing,Master's & above,f,1,36,5.0,4,1.0,0,48.0,0,6.0,48.0
11144,Sales & Marketing,Bachelor's,m,1,31,5.0,7,1.0,0,48.0,1,6.0,48.0
11145,Sales & Marketing,Bachelor's,m,1,32,4.0,2,0.0,0,48.0,0,4.0,48.0
11146,Sales & Marketing,Bachelor's,m,1,24,3.0,1,0.0,0,48.0,0,,48.0
11147,Procurement,Bachelor's,f,1,32,4.0,4,0.0,0,71.0,0,4.0,71.0
11148,HR,Master's & above,f,1,32,5.0,3,1.0,0,54.0,0,6.0,54.0
11149,HR,Master's & above,f,1,33,5.0,8,0.0,0,51.0,0,5.0,51.0
11150,Sales & Marketing,Bachelor's,f,1,26,5.0,3,0.0,0,49.0,0,5.0,49.0
11151,Operations,Bachelor's,m,1,38,3.0,5,0.0,0,60.0,0,3.0,120.0
11152,Legal,Bachelor's,m,1,32,3.0,3,1.0,0,59.0,0,4.0,59.0
11153,Sales & Marketing,Master's & above,m,1,42,5.0,4,0.0,0,50.0,0,5.0,50.0
11154,Operations,Bachelor's,m,1,43,3.0,13,0.0,0,61.0,0,3.0,61.0
11155,Sales & Marketing,Bachelor's,f,1,26,1.5,2,0.0,0,54.0,0,1.0,130.5
11156,Technology,Master's & above,f,1,50,2.0,12,0.0,0,79.0,0,2.0,79.0
11157,Operations,Master's & above,m,1,49,4.0,13,1.0,0,60.0,0,5.0,60.0
11158,Operations,Master's & above,m,1,48,5.0,13,1.0,0,62.0,0,6.0,62.0
11159,Finance,Bachelor's,m,1,30,3.0,6,0.0,0,59.0,0,3.0,59.0
11160,Technology,Bachelor's,m,1,31,2.0,7,0.0,0,75.0,0,2.0,75.0
11161,Sales & Marketing,Bachelor's,m,1,38,5.0,8,1.0,0,55.0,0,6.0,55.0
11162,Sales & Marketing,Bachelor's,m,1,35,4.0,8,0.0,0,53.0,0,4.0,53.0
11163,Operations,Master's & above,f,1,36,3.0,5,0.0,0,60.0,0,3.0,60.0
11164,Sales & Marketing,Bachelor's,m,1,35,5.0,10,0.0,0,46.0,0,5.0,46.0
11165,Sales & Marketing,Bachelor's,f,1,35,3.0,9,0.0,0,51.0,0,3.0,51.0
11166,Procurement,Bachelor's,f,1,27,3.0,2,1.0,0,71.0,0,4.0,130.5
11167,Sales & Marketing,Bachelor's,f,1,54,3.0,13,0.0,0,55.0,0,3.0,55.0
11168,Sales & Marketing,Bachelor's,m,1,29,3.0,6,1.0,0,51.0,0,4.0,102.0
11169,Technology,Bachelor's,f,1,27,3.0,1,0.0,0,74.0,0,,74.0
11170,Sales & Marketing,Bachelor's,m,1,27,3.0,1,1.0,0,49.0,1,,49.0
11171,Operations,Bachelor's,f,1,50,4.0,13,0.0,0,59.0,0,4.0,59.0
11172,Analytics,Bachelor's,m,1,38,1.5,8,0.0,0,86.0,0,1.0,86.0
11173,Finance,Bachelor's,m,1,29,3.0,1,0.0,0,61.0,0,,61.0
11174,Finance,Master's & above,f,1,40,3.0,11,0.0,0,57.0,0,3.0,57.0
11175,Finance,Bachelor's,m,1,30,4.0,6,1.0,0,60.0,0,5.0,120.0
11176,Sales & Marketing,Bachelor's,m,1,39,5.0,5,1.0,0,49.0,0,6.0,49.0
11177,Sales & Marketing,Bachelor's,m,1,30,5.0,4,0.0,0,47.0,0,5.0,47.0
11178,HR,Bachelor's,m,1,29,3.0,7,0.0,0,50.0,0,3.0,100.0
11179,Analytics,Bachelor's,m,1,37,3.0,8,0.0,0,85.0,0,3.0,85.0
11180,Sales & Marketing,Bachelor's,f,1,52,5.0,3,0.0,0,49.0,0,5.0,49.0
11181,Operations,Bachelor's,m,1,30,1.5,6,1.0,0,58.0,0,2.0,58.0
11182,Operations,Bachelor's,f,1,27,3.0,3,1.0,0,62.0,0,4.0,62.0
11183,Technology,Bachelor's,f,1,30,3.0,5,0.0,0,76.0,0,3.0,76.0
11184,Operations,Master's & above,m,1,44,3.0,13,1.0,0,62.0,0,4.0,62.0
11185,Sales & Marketing,Bachelor's,m,1,40,4.0,12,0.0,0,48.0,0,4.0,48.0
11186,Sales & Marketing,Bachelor's,m,1,44,2.0,10,0.0,0,50.0,0,2.0,50.0
11187,Technology,Bachelor's,f,1,26,4.0,5,1.0,0,81.0,0,5.0,81.0
11188,Sales & Marketing,Bachelor's,m,1,26,2.0,2,0.0,0,65.0,1,2.0,65.0
11189,Sales & Marketing,Bachelor's,m,1,22,4.0,2,0.0,0,50.0,0,4.0,50.0
11190,Operations,Bachelor's,m,1,50,1.5,7,0.0,0,55.0,0,1.0,55.0
11191,Analytics,Bachelor's,m,1,29,3.0,6,0.0,0,87.0,0,3.0,130.5
11192,Operations,Master's & above,m,1,53,5.0,13,0.0,0,61.0,0,5.0,122.0
11193,Sales & Marketing,Master's & above,m,1,43,3.0,4,0.0,0,45.0,0,3.0,45.0
11194,Procurement,Master's & above,m,1,54,3.0,13,0.0,0,66.0,0,3.0,66.0
11195,Finance,Master's & above,f,1,36,4.0,9,0.0,0,59.0,0,4.0,59.0
11196,Analytics,Bachelor's,f,1,36,5.0,3,0.0,0,87.0,0,5.0,87.0
11197,Analytics,Bachelor's,m,1,27,3.0,3,0.0,0,86.0,0,3.0,86.0
11198,Operations,Bachelor's,f,1,54,3.0,13,0.0,0,58.0,0,3.0,58.0
11199,Sales & Marketing,Bachelor's,m,1,27,4.0,3,0.0,0,45.0,0,4.0,45.0
11200,Sales & Marketing,Master's & above,f,1,35,3.0,8,0.0,0,48.0,0,3.0,48.0
11201,Sales & Marketing,Master's & above,m,1,28,3.0,5,0.0,0,47.0,0,3.0,47.0
11202,Operations,Bachelor's,m,1,50,5.0,13,1.0,0,58.0,0,6.0,58.0
11203,Technology,Bachelor's,f,1,29,5.0,4,1.0,0,80.0,0,6.0,80.0
11204,Sales & Marketing,Bachelor's,m,1,36,1.5,4,1.0,0,45.0,0,2.0,45.0
11205,Finance,Bachelor's,m,1,28,5.0,4,1.0,0,58.0,0,6.0,58.0
11206,Analytics,Bachelor's,m,1,27,2.0,4,0.0,0,83.0,0,2.0,83.0
11207,Operations,Bachelor's,m,1,42,5.0,5,0.0,0,61.0,0,5.0,61.0
11208,Procurement,Bachelor's,f,1,46,3.0,13,0.0,0,71.0,0,3.0,130.5
11209,Sales & Marketing,Bachelor's,m,1,28,2.0,3,0.0,0,51.0,0,2.0,102.0
11210,Technology,Master's & above,m,1,42,3.0,5,0.0,0,81.0,1,3.0,81.0
11211,HR,Bachelor's,m,1,33,4.0,5,1.0,0,48.0,0,5.0,48.0
11212,Technology,Bachelor's,m,1,38,5.0,5,0.0,0,80.0,0,5.0,80.0
11213,Operations,Bachelor's,f,1,37,3.0,7,1.0,0,60.0,0,4.0,60.0
11214,Sales & Marketing,Bachelor's,m,1,24,4.0,2,0.0,0,48.0,0,4.0,96.0
11215,Sales & Marketing,Master's & above,f,1,52,2.0,10,0.0,0,51.0,0,2.0,51.0
11216,Analytics,Bachelor's,m,1,29,4.0,3,0.0,0,83.0,0,4.0,130.5
11217,Analytics,Bachelor's,f,1,27,3.0,1,0.0,0,87.0,0,,130.5
11218,HR,Bachelor's,m,1,37,3.0,9,0.0,0,48.0,0,3.0,48.0
11219,Operations,Bachelor's,m,1,26,5.0,2,1.0,0,62.0,0,6.0,124.0
11220,Sales & Marketing,Bachelor's,m,1,45,3.0,13,0.0,0,51.0,0,3.0,130.5
11221,Analytics,Master's & above,m,1,35,5.0,3,0.0,0,80.0,0,5.0,80.0
11222,Finance,Bachelor's,m,1,28,4.0,5,0.0,0,61.0,0,4.0,61.0
11223,Procurement,Bachelor's,m,1,32,1.5,6,0.0,0,71.0,0,1.0,130.5
11224,Analytics,Bachelor's,m,1,36,4.0,10,0.0,0,87.0,0,4.0,87.0
11225,Operations,Bachelor's,m,1,54,5.0,13,0.0,0,62.0,0,5.0,62.0
11226,Technology,Bachelor's,m,1,27,3.0,1,1.0,0,81.0,0,,81.0
11227,Sales & Marketing,Master's & above,m,1,34,3.0,7,1.0,0,48.0,0,4.0,48.0
11228,Procurement,Bachelor's,f,1,29,5.0,2,1.0,0,70.0,0,6.0,130.5
11229,Legal,Bachelor's,m,1,33,5.0,6,1.0,0,60.0,0,6.0,60.0
11230,Procurement,Bachelor's,f,1,32,5.0,3,0.0,0,80.0,1,5.0,80.0
11231,Operations,Bachelor's,f,1,36,4.0,4,0.0,0,55.0,0,4.0,55.0
11232,Procurement,Master's & above,m,1,46,3.0,13,0.0,0,66.0,0,3.0,66.0
11233,Technology,Master's & above,f,1,49,2.0,4,0.0,0,80.0,0,2.0,80.0
11234,Procurement,Master's & above,m,1,36,5.0,4,1.0,0,68.0,0,6.0,68.0
11235,Analytics,Master's & above,m,1,31,3.0,7,0.0,0,85.0,0,3.0,85.0
11236,Sales & Marketing,Bachelor's,f,1,40,5.0,5,1.0,0,52.0,1,6.0,52.0
11237,Operations,Bachelor's,m,1,32,1.5,7,0.0,0,53.0,0,1.0,53.0
11238,Sales & Marketing,Bachelor's,f,1,27,3.0,3,0.0,0,48.0,0,3.0,48.0
11239,Procurement,Below Secondary,f,1,24,4.0,2,1.0,0,72.0,0,5.0,72.0
11240,Operations,Master's & above,f,1,44,5.0,4,0.0,0,64.0,0,5.0,128.0
11241,HR,Master's & above,m,1,33,5.0,6,1.0,0,50.0,0,6.0,50.0
11242,Operations,Bachelor's,m,1,33,4.0,6,0.0,0,56.0,0,4.0,56.0
11243,R&D,Bachelor's,m,1,30,5.0,2,1.0,0,84.0,0,6.0,84.0
11244,Analytics,Bachelor's,m,1,30,3.0,4,1.0,0,82.0,0,4.0,82.0
11245,Sales & Marketing,Bachelor's,m,1,30,2.0,3,1.0,0,51.0,0,3.0,51.0
11246,R&D,Bachelor's,m,1,31,5.0,5,1.0,0,83.0,0,6.0,83.0
11247,Operations,Master's & above,m,1,34,4.0,5,0.0,0,59.0,0,4.0,59.0
11248,R&D,Bachelor's,m,1,34,5.0,7,1.0,0,89.0,0,6.0,130.5
11249,Sales & Marketing,Bachelor's,m,1,27,3.0,4,0.0,0,52.0,0,3.0,52.0
11250,Operations,Bachelor's,m,1,42,4.0,5,1.0,0,58.0,0,5.0,58.0
11251,Operations,Bachelor's,f,1,30,2.0,4,0.0,0,55.0,0,2.0,130.5
11252,Operations,Bachelor's,f,1,28,4.0,3,0.0,0,57.0,0,4.0,57.0
11253,Analytics,Bachelor's,m,1,36,3.0,2,0.0,0,83.0,0,3.0,83.0
11254,Sales & Marketing,Bachelor's,m,1,31,5.0,5,0.0,0,49.0,0,5.0,49.0
11255,Sales & Marketing,Master's & above,m,1,40,2.0,9,0.0,0,51.0,0,2.0,51.0
11256,Operations,Bachelor's,f,1,54,5.0,13,0.0,0,59.0,0,5.0,59.0
11257,Technology,Master's & above,f,1,32,2.0,4,0.0,0,82.0,0,2.0,82.0
11258,Technology,Bachelor's,f,1,35,2.0,4,0.0,0,79.0,0,2.0,79.0
11259,Sales & Marketing,Bachelor's,f,1,31,2.0,4,0.0,0,50.0,0,2.0,50.0
11260,Procurement,Master's & above,m,1,36,4.0,4,0.0,0,72.0,0,4.0,72.0
11261,Sales & Marketing,Bachelor's,m,1,25,3.0,2,0.0,0,50.0,0,3.0,130.5
11262,R&D,Bachelor's,m,1,33,4.0,7,0.0,0,85.0,0,4.0,85.0
11263,Technology,Bachelor's,f,1,30,4.0,5,1.0,0,76.0,0,5.0,130.5
11264,Procurement,Bachelor's,m,1,33,3.0,8,0.0,0,68.0,0,3.0,68.0
11265,Sales & Marketing,Bachelor's,m,1,27,1.5,3,0.0,0,46.0,0,1.0,130.5
11266,Operations,Bachelor's,f,1,44,3.0,11,0.0,0,63.0,0,3.0,63.0
11267,Operations,Bachelor's,f,1,30,4.0,7,0.0,0,60.0,0,4.0,120.0
11268,Sales & Marketing,Bachelor's,m,1,34,4.0,3,1.0,0,46.0,0,5.0,46.0
11269,Procurement,Master's & above,m,1,39,3.0,9,0.0,0,69.0,0,3.0,69.0
11270,Operations,Master's & above,f,1,39,4.0,3,1.0,0,63.0,0,5.0,63.0
11271,Operations,Bachelor's,f,1,32,2.0,3,0.0,0,55.0,0,2.0,55.0
11272,Sales & Marketing,Bachelor's,m,1,27,3.0,1,0.0,0,51.0,0,,51.0
11273,Sales & Marketing,Bachelor's,m,1,31,3.0,1,0.0,0,48.0,0,,96.0
11274,Technology,Master's & above,m,1,35,5.0,7,0.0,0,81.0,1,5.0,130.5
11275,Procurement,Bachelor's,f,1,30,3.0,6,0.0,0,74.0,0,3.0,74.0
11276,Sales & Marketing,Bachelor's,f,1,35,3.0,5,0.0,0,48.0,0,3.0,48.0
11277,HR,Master's & above,m,1,38,3.0,9,0.0,0,51.0,0,3.0,51.0
11278,Procurement,Bachelor's,m,1,31,3.0,5,0.0,0,67.0,0,3.0,67.0
11279,Technology,Master's & above,m,1,36,1.5,3,0.0,0,81.0,0,1.0,81.0
11280,Legal,Bachelor's,f,1,32,4.0,3,0.0,0,68.0,0,4.0,68.0
11281,Finance,Bachelor's,f,1,34,3.0,7,1.0,0,59.0,0,4.0,59.0
11282,Technology,Bachelor's,f,1,43,3.0,11,0.0,0,78.0,0,3.0,78.0
11283,Operations,Bachelor's,m,1,38,4.0,2,1.0,0,62.0,0,5.0,62.0
11284,Operations,Bachelor's,m,1,41,1.5,7,0.0,0,58.0,0,1.0,58.0
11285,Finance,Bachelor's,m,1,26,1.5,5,1.0,0,67.0,0,2.0,67.0
11286,Operations,Bachelor's,m,1,31,3.0,7,0.0,0,61.0,0,3.0,122.0
11287,Sales & Marketing,Bachelor's,f,1,29,3.0,6,0.0,0,49.0,0,3.0,130.5
11288,Procurement,Bachelor's,m,1,33,5.0,6,1.0,0,68.0,0,6.0,130.5
11289,R&D,Master's & above,m,1,32,1.5,8,0.0,0,90.0,0,1.0,90.0
11290,Sales & Marketing,Bachelor's,f,1,27,3.0,1,0.0,0,49.0,0,,49.0
11291,Procurement,Master's & above,f,1,42,3.0,13,1.0,0,65.0,0,4.0,65.0
11292,Sales & Marketing,Bachelor's,m,1,28,5.0,4,0.0,0,48.0,0,5.0,48.0
11293,Sales & Marketing,Master's & above,m,1,41,4.0,6,0.0,0,52.0,0,4.0,52.0
11294,Operations,Master's & above,f,1,44,4.0,13,0.0,0,55.0,0,4.0,55.0
11295,Operations,Bachelor's,m,1,40,3.0,8,1.0,0,58.0,1,4.0,58.0
11296,Sales & Marketing,Bachelor's,m,1,29,1.5,9,0.0,0,45.0,0,1.0,130.5
11297,Operations,Master's & above,m,1,41,2.0,6,0.0,0,63.0,0,2.0,63.0
11298,Technology,Master's & above,f,1,35,4.0,10,0.0,0,77.0,0,4.0,77.0
11299,Legal,Bachelor's,m,1,28,1.5,3,1.0,0,60.0,0,2.0,60.0
11300,Operations,Master's & above,m,1,39,4.0,13,1.0,0,58.0,0,5.0,58.0
11301,Sales & Marketing,Bachelor's,f,1,28,4.0,3,0.0,0,50.0,0,4.0,50.0
11302,Operations,Bachelor's,m,1,30,3.0,2,0.0,0,56.0,0,3.0,56.0
11303,Technology,Bachelor's,m,1,27,4.0,4,0.0,0,80.0,0,4.0,130.5
11304,Sales & Marketing,Master's & above,m,1,33,4.0,5,0.0,0,49.0,0,4.0,49.0
11305,Procurement,Bachelor's,f,1,44,3.0,2,0.0,0,70.0,0,3.0,70.0
11306,Sales & Marketing,Bachelor's,m,1,32,2.0,5,0.0,0,48.0,0,2.0,48.0
11307,Sales & Marketing,Bachelor's,m,1,27,3.0,4,0.0,0,53.0,0,3.0,130.5
11308,Sales & Marketing,Master's & above,m,1,34,1.5,4,0.0,0,51.0,0,1.0,51.0
11309,Operations,Bachelor's,f,1,30,3.0,2,0.0,0,63.0,0,3.0,63.0
11310,Technology,Master's & above,m,1,29,3.0,5,0.0,0,79.0,0,3.0,79.0
11311,Sales & Marketing,Bachelor's,m,1,34,4.0,8,1.0,0,47.0,0,5.0,47.0
11312,Sales & Marketing,Bachelor's,m,1,36,1.5,9,0.0,0,46.0,0,1.0,46.0
11313,Sales & Marketing,Master's & above,m,1,37,5.0,3,1.0,0,49.0,0,6.0,49.0
11314,Sales & Marketing,Bachelor's,m,1,43,5.0,13,1.0,0,47.0,0,6.0,94.0
11315,Technology,Master's & above,m,1,39,3.0,5,1.0,0,81.0,1,4.0,81.0
11316,Operations,Bachelor's,m,1,30,3.0,4,1.0,0,63.0,0,4.0,126.0
11317,Technology,Master's & above,m,1,34,3.0,5,0.0,0,82.0,0,3.0,82.0
11318,Sales & Marketing,Bachelor's,m,1,30,3.0,1,1.0,0,47.0,0,,94.0
11319,Operations,Bachelor's,f,1,26,3.0,5,0.0,0,60.0,0,3.0,60.0
11320,Sales & Marketing,Bachelor's,m,1,28,5.0,6,0.0,0,47.0,0,5.0,47.0
11321,Technology,Bachelor's,m,1,33,2.0,2,0.0,0,82.0,0,2.0,130.5
11322,Operations,Master's & above,m,1,47,5.0,12,1.0,0,60.0,0,6.0,60.0
11323,Operations,Bachelor's,m,1,38,5.0,2,1.0,0,56.0,0,6.0,56.0
11324,Sales & Marketing,Bachelor's,f,1,28,5.0,2,0.0,0,43.0,0,5.0,43.0
11325,Analytics,Bachelor's,m,1,32,5.0,2,1.0,0,86.0,0,6.0,86.0
11326,Sales & Marketing,Bachelor's,m,1,40,5.0,11,0.0,0,43.0,0,5.0,43.0
11327,Sales & Marketing,Bachelor's,m,1,31,3.0,5,0.0,0,47.0,0,3.0,47.0
11328,Analytics,Bachelor's,m,1,37,5.0,11,0.0,0,86.0,1,6.0,86.0
11329,Sales & Marketing,Bachelor's,m,1,40,4.0,4,0.0,0,44.0,0,4.0,44.0
11330,Technology,Bachelor's,m,1,32,3.0,9,0.0,0,80.0,0,3.0,80.0
11331,Operations,Master's & above,m,1,34,5.0,7,1.0,0,57.0,0,6.0,114.0
11332,HR,Master's & above,f,1,44,5.0,9,1.0,0,49.0,0,6.0,49.0
11333,Sales & Marketing,Bachelor's,m,1,41,5.0,9,1.0,0,50.0,0,6.0,50.0
11334,Sales & Marketing,Bachelor's,m,1,34,1.5,8,0.0,0,50.0,0,1.0,100.0
11335,Technology,Bachelor's,f,1,31,4.0,4,1.0,0,81.0,0,6.0,81.0
11336,Procurement,Master's & above,m,1,50,3.0,4,0.0,0,70.0,0,3.0,70.0
11337,Finance,Bachelor's,f,1,46,5.0,6,1.0,0,59.0,0,6.0,59.0
11338,Technology,Master's & above,m,1,42,3.0,4,0.0,0,81.0,0,3.0,81.0
11339,Sales & Marketing,Master's & above,m,1,41,1.5,5,0.0,0,49.0,0,1.0,49.0
11340,Analytics,Bachelor's,m,1,26,3.0,1,1.0,0,87.0,0,,87.0
11341,Sales & Marketing,Bachelor's,m,1,50,2.0,7,0.0,0,53.0,0,2.0,106.0
11342,Technology,Bachelor's,f,1,38,4.0,7,1.0,0,79.0,0,5.0,79.0
11343,Operations,Bachelor's,f,1,27,3.0,1,0.0,0,61.0,0,,61.0
11344,Sales & Marketing,Master's & above,m,1,34,2.0,6,0.0,0,49.0,0,2.0,49.0
11345,Legal,Bachelor's,m,1,33,3.0,3,0.0,0,61.0,0,3.0,130.5
11346,Sales & Marketing,Bachelor's,m,1,25,3.0,3,0.0,0,46.0,0,3.0,46.0
11347,Sales & Marketing,Bachelor's,m,1,29,3.0,1,0.0,0,45.0,0,,45.0
11348,Sales & Marketing,Master's & above,f,1,32,5.0,6,0.0,0,53.0,0,5.0,53.0
11349,Sales & Marketing,Master's & above,m,1,54,4.0,13,0.0,0,49.0,0,4.0,49.0
11350,Operations,Bachelor's,f,1,49,4.0,13,1.0,0,89.0,1,5.0,89.0
11351,HR,Bachelor's,m,1,34,5.0,3,0.0,0,51.0,0,5.0,51.0
11352,Sales & Marketing,Master's & above,m,1,42,5.0,2,0.0,0,47.0,0,5.0,47.0
11353,Sales & Marketing,Master's & above,m,1,46,3.0,13,0.0,0,50.0,0,3.0,50.0
11354,Procurement,Bachelor's,m,1,47,3.0,2,0.0,0,70.0,0,3.0,130.5
11355,Operations,Master's & above,f,1,35,4.0,4,0.0,0,60.0,0,4.0,60.0
11356,Sales & Marketing,Master's & above,m,1,45,3.0,3,0.0,0,49.0,0,3.0,98.0
11357,Analytics,Bachelor's,m,1,32,4.0,5,1.0,0,85.0,0,5.0,130.5
11358,Procurement,Bachelor's,m,1,27,3.0,3,0.0,0,65.0,0,3.0,130.5
11359,Sales & Marketing,Bachelor's,f,1,44,3.0,9,0.0,0,46.0,0,3.0,46.0
11360,Operations,Below Secondary,m,1,24,3.0,2,0.0,0,54.0,0,3.0,54.0
11361,Sales & Marketing,Bachelor's,m,1,42,5.0,13,0.0,0,46.0,0,5.0,46.0
11362,Operations,Bachelor's,m,1,35,5.0,10,1.0,0,56.0,0,6.0,56.0
11363,HR,Below Secondary,m,1,24,3.0,1,1.0,0,48.0,0,,48.0
11364,Technology,Bachelor's,f,1,27,3.0,1,0.0,0,81.0,0,,81.0
