employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
70742,Operations,region_2,Bachelor's,f,sourcing,1,49,3.0,5,0,0,60,0
51524,Sales & Marketing,region_9,Master's & above,f,other,1,28,3.0,3,0,0,50,0
53506,Operations,region_15,Bachelor's,f,other,1,33,4.0,4,1,0,56,0
29922,Technology,region_31,Master's & above,m,other,1,41,4.0,7,0,0,79,0
5334,Sales & Marketing,region_31,,m,other,1,25,5.0,3,0,0,50,0
37569,Finance,region_30,Bachelor's,m,other,1,25,5.0,3,0,0,75,1
16353,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,37,3.0,8,0,0,47,0
56442,Analytics,region_31,Bachelor's,m,sourcing,1,36,3.0,8,0,0,83,0
72266,Sales & Marketing,region_17,Bachelor's,m,sourcing,2,30,3.0,5,0,0,45,0
34357,HR,region_2,Bachelor's,f,other,1,28,3.0,4,0,0,60,1
40256,Technology,region_25,Bachelor's,m,sourcing,1,27,5.0,3,1,0,78,0
47025,Operations,region_2,Master's & above,m,sourcing,1,60,5.0,9,1,0,61,0
25752,Sales & Marketing,region_12,Bachelor's,m,other,1,26,2.0,4,0,0,53,0
57448,Procurement,region_22,Bachelor's,m,other,1,38,3.0,8,0,0,71,0
59400,Technology,region_2,Bachelor's,f,other,1,26,,1,0,0,77,0
61161,Sales & Marketing,region_7,Bachelor's,f,other,1,32,5.0,7,0,0,46,0
30053,Procurement,region_2,Master's & above,f,sourcing,1,56,5.0,24,1,0,69,0
75837,Procurement,region_5,Bachelor's,f,sourcing,3,28,5.0,2,1,0,65,1
71758,Analytics,region_16,Bachelor's,m,other,1,40,5.0,4,1,0,82,0
46645,Operations,region_22,Bachelor's,m,sourcing,1,25,5.0,4,1,0,55,0
64106,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,31,1.0,1,0,0,47,0
72952,Analytics,region_32,,m,other,1,29,,1,0,0,81,0
18200,Technology,region_29,Bachelor's,f,sourcing,1,31,3.0,3,0,0,79,0
11146,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,34,3.0,7,0,0,51,0
15128,Technology,region_28,Bachelor's,m,sourcing,1,26,1.0,5,0,0,82,0
5954,Operations,region_28,Master's & above,m,other,1,34,1.0,2,1,0,63,0
43833,Sales & Marketing,region_2,,f,other,2,43,5.0,14,0,0,44,0
42184,Legal,region_7,Master's & above,m,other,1,50,3.0,5,0,0,61,0
76928,Operations,region_2,Master's & above,m,other,1,40,1.0,9,0,0,60,0
365,HR,region_2,Bachelor's,f,sourcing,1,32,5.0,9,1,0,51,1
2460,Operations,region_2,Bachelor's,m,other,1,23,,1,0,0,61,0
19860,Sales & Marketing,region_13,Bachelor's,m,other,1,39,3.0,4,0,0,51,0
78120,Operations,region_22,Bachelor's,f,sourcing,1,34,4.0,9,0,0,58,0
75620,Operations,region_27,Bachelor's,f,other,1,31,3.0,5,0,0,58,0
50367,Analytics,region_20,Bachelor's,f,sourcing,1,28,,1,0,0,83,0
11815,HR,region_2,Bachelor's,f,other,1,35,3.0,2,0,0,50,0
31839,Procurement,region_27,Master's & above,m,other,1,38,3.0,10,1,0,70,1
46098,Sales & Marketing,region_19,Master's & above,m,sourcing,1,36,5.0,9,0,0,49,0
66967,Operations,region_15,Master's & above,f,other,1,36,4.0,5,0,0,62,0
63573,Analytics,region_22,Bachelor's,m,sourcing,2,28,,1,1,0,91,0
55931,Procurement,region_7,Bachelor's,m,sourcing,2,37,3.0,10,0,0,66,0
15906,Operations,region_15,Bachelor's,m,other,1,33,1.0,4,0,0,60,0
68971,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,4.0,11,0,0,49,0
13226,Technology,region_15,Bachelor's,m,other,1,48,5.0,14,1,0,78,0
71937,Procurement,region_2,Bachelor's,f,other,1,30,2.0,3,0,0,70,0
66561,Finance,region_4,Bachelor's,m,other,1,30,4.0,3,1,0,60,0
25430,Technology,region_20,Master's & above,m,sourcing,1,42,4.0,4,1,0,74,0
33743,Sales & Marketing,region_15,Bachelor's,m,other,2,41,3.0,6,0,0,52,0
47814,Sales & Marketing,region_13,Bachelor's,f,other,2,32,3.0,5,0,0,46,0
76818,Analytics,region_1,Bachelor's,m,other,1,27,3.0,4,0,0,84,0
64542,Operations,region_22,Bachelor's,m,other,1,30,3.0,4,1,1,59,1
30982,Procurement,region_8,Bachelor's,m,other,1,26,3.0,3,0,0,67,0
14635,Sales & Marketing,region_2,,m,sourcing,1,26,1.0,2,0,0,48,0
76433,Operations,region_2,Bachelor's,f,sourcing,2,34,3.0,4,0,0,63,0
70240,Analytics,region_26,Bachelor's,f,sourcing,1,28,5.0,2,0,0,80,0
18279,Finance,region_27,Bachelor's,m,sourcing,2,26,3.0,2,1,0,62,0
14019,Sales & Marketing,region_4,Bachelor's,m,other,1,27,5.0,4,1,0,48,0
72411,Procurement,region_2,Master's & above,m,sourcing,1,50,5.0,19,1,0,69,0
3110,Sales & Marketing,region_28,Bachelor's,f,other,1,31,4.0,3,1,0,49,0
50860,Sales & Marketing,region_2,,m,other,1,57,1.0,28,0,0,46,0
22156,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,26,1.0,3,0,0,47,0
51500,Technology,region_13,Bachelor's,f,sourcing,1,27,3.0,2,0,0,81,0
29651,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,34,1.0,9,0,0,52,0
77313,Sales & Marketing,region_11,Master's & above,m,sourcing,1,37,3.0,7,0,0,51,0
49378,Analytics,region_16,Bachelor's,m,other,1,42,1.0,5,1,0,87,0
7540,HR,region_13,Bachelor's,f,sourcing,1,37,3.0,3,0,0,44,0
26694,Operations,region_22,Master's & above,m,other,1,42,3.0,15,1,0,59,1
57468,Operations,region_4,Bachelor's,m,sourcing,1,43,5.0,5,1,0,58,0
74796,Sales & Marketing,region_16,Bachelor's,m,other,1,42,3.0,6,0,0,48,0
75669,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,31,3.0,2,0,0,46,0
62693,Procurement,region_22,Bachelor's,f,sourcing,3,27,3.0,4,0,0,71,0
22888,Sales & Marketing,region_17,Master's & above,m,sourcing,1,33,3.0,4,1,0,50,0
41531,Technology,region_32,Bachelor's,m,other,2,33,3.0,9,0,0,80,0
42613,Technology,region_27,Master's & above,f,other,1,36,3.0,10,0,0,76,0
58446,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,38,2.0,6,0,0,49,0
63877,Sales & Marketing,region_22,Master's & above,m,other,2,35,3.0,4,0,0,51,0
3352,Sales & Marketing,region_1,Master's & above,m,other,1,40,3.0,8,1,0,50,0
57806,Operations,region_2,Master's & above,f,sourcing,1,37,5.0,10,1,0,56,1
30114,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,1.0,5,0,0,48,0
70014,Procurement,region_26,,m,other,1,33,3.0,5,0,0,69,0
16799,HR,region_2,Master's & above,f,other,1,37,3.0,7,0,0,49,0
26307,Technology,region_7,Master's & above,m,sourcing,1,38,3.0,7,1,0,83,0
32900,Technology,region_22,Bachelor's,f,sourcing,1,26,4.0,2,0,0,81,0
69979,Operations,region_22,Below Secondary,m,sourcing,1,26,3.0,4,1,0,58,0
42296,Sales & Marketing,region_14,Bachelor's,m,other,1,31,1.0,7,0,0,51,0
5887,Sales & Marketing,region_3,Master's & above,m,other,1,46,4.0,4,1,0,52,0
40171,Operations,region_2,Below Secondary,f,other,1,24,,1,0,0,59,0
48612,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,41,1.0,3,1,0,48,0
74655,Operations,region_16,Bachelor's,f,other,1,42,4.0,11,1,0,60,0
22813,Technology,region_7,Bachelor's,m,other,2,42,2.0,11,0,0,80,0
52917,Procurement,region_2,Below Secondary,f,other,3,22,3.0,2,0,0,70,0
3551,Finance,region_2,,f,sourcing,1,27,3.0,2,0,0,64,0
19810,Operations,region_2,Bachelor's,f,sourcing,1,50,5.0,4,1,0,61,0
55767,Operations,region_2,Bachelor's,m,sourcing,2,45,4.0,2,0,0,60,0
9899,Sales & Marketing,region_13,Bachelor's,m,other,1,37,5.0,14,1,0,52,0
76270,Analytics,region_6,Bachelor's,m,other,1,29,3.0,7,1,0,81,0
46321,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,34,1.0,7,0,0,46,0
44430,Operations,region_22,Bachelor's,f,sourcing,1,36,3.0,4,0,0,60,0
39817,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,26,,1,0,0,51,0
9944,HR,region_7,Master's & above,m,sourcing,1,41,3.0,6,1,0,51,0
8826,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,4.0,10,1,0,52,1
14043,Operations,region_15,Bachelor's,f,sourcing,1,30,,1,0,0,61,0
26239,Finance,region_7,Bachelor's,m,sourcing,1,29,5.0,4,0,0,60,0
10882,Sales & Marketing,region_25,Master's & above,m,sourcing,2,32,4.0,5,1,1,92,1
52181,Technology,region_2,Bachelor's,m,other,2,49,3.0,7,0,0,79,0
29447,Technology,region_26,Bachelor's,f,other,1,28,3.0,4,0,0,83,0
68722,Operations,region_14,Bachelor's,m,other,1,29,1.0,4,0,0,60,0
2780,Sales & Marketing,region_15,Master's & above,m,sourcing,1,44,3.0,4,0,0,49,0
60864,Procurement,region_20,Master's & above,f,sourcing,1,32,5.0,4,0,0,66,0
15654,Sales & Marketing,region_2,Bachelor's,f,other,1,35,4.0,8,0,0,43,0
73635,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,34,2.0,4,1,0,53,0
28191,Technology,region_2,,f,other,1,49,3.0,4,1,1,83,0
39640,Operations,region_2,Master's & above,f,sourcing,1,48,4.0,6,0,0,61,0
17461,Operations,region_22,Bachelor's,m,other,2,25,,1,1,0,60,0
57862,Sales & Marketing,region_2,,f,sourcing,1,28,4.0,6,0,0,52,0
43946,Sales & Marketing,region_22,Bachelor's,m,other,1,26,,1,0,0,50,0
55161,Sales & Marketing,region_2,Bachelor's,m,referred,1,33,3.0,3,0,0,48,0
44596,Procurement,region_17,Bachelor's,m,other,1,26,,1,0,0,68,0
43797,Procurement,region_11,Bachelor's,f,sourcing,1,30,3.0,3,1,0,71,0
1077,Operations,region_2,Bachelor's,f,sourcing,1,42,4.0,11,0,0,58,0
4880,Procurement,region_2,Master's & above,f,sourcing,1,43,5.0,7,1,0,71,0
52940,Operations,region_32,Bachelor's,m,other,1,32,4.0,6,0,0,62,0
43918,Technology,region_2,Master's & above,m,sourcing,1,59,5.0,18,0,0,79,0
54105,Sales & Marketing,region_2,Master's & above,f,other,1,49,4.0,3,0,0,53,0
72423,Operations,region_2,Master's & above,m,sourcing,1,39,3.0,2,1,0,60,0
37810,Operations,region_26,Bachelor's,m,sourcing,1,42,2.0,3,1,0,61,0
33068,Technology,region_23,Bachelor's,m,sourcing,1,33,3.0,7,0,0,79,0
43509,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,29,1.0,5,0,0,49,0
50534,Operations,region_26,Bachelor's,f,other,1,31,3.0,5,1,0,60,0
43842,Technology,region_2,Master's & above,f,other,1,55,3.0,16,0,0,81,0
56182,Operations,region_6,Bachelor's,f,sourcing,1,25,4.0,2,0,0,61,0
54762,Technology,region_26,Bachelor's,f,other,1,33,4.0,7,1,0,80,1
41026,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3.0,4,0,0,48,0
14962,Procurement,region_4,Master's & above,f,other,1,36,1.0,8,0,0,70,0
3216,Technology,region_5,Bachelor's,m,sourcing,1,37,2.0,9,0,0,79,0
33204,Sales & Marketing,region_26,,m,other,1,29,3.0,3,0,0,51,0
29550,Sales & Marketing,region_29,Master's & above,m,other,1,44,3.0,6,0,0,50,0
1236,Sales & Marketing,region_16,,f,other,2,24,,1,0,0,51,0
32135,Sales & Marketing,region_13,Master's & above,m,other,1,56,3.0,5,0,0,48,0
55063,Procurement,region_30,Bachelor's,f,sourcing,1,37,3.0,5,0,1,97,1
44628,Sales & Marketing,region_28,,m,other,1,26,3.0,5,0,1,45,0
32926,Operations,region_22,Bachelor's,m,sourcing,2,43,4.0,3,0,0,61,0
185,Technology,region_11,Master's & above,m,sourcing,1,34,3.0,7,1,0,79,0
34127,Analytics,region_4,Master's & above,m,sourcing,2,34,5.0,3,0,0,83,1
39803,Operations,region_30,Master's & above,f,other,1,44,5.0,4,1,0,95,1
47235,Analytics,region_4,Master's & above,m,other,1,43,5.0,14,1,0,83,0
70137,Operations,region_15,Bachelor's,m,other,1,44,3.0,4,1,0,60,1
31623,Sales & Marketing,region_7,Master's & above,m,other,2,42,3.0,6,0,0,48,0
45492,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,26,5.0,3,1,0,49,0
34338,Technology,region_22,Master's & above,m,sourcing,1,40,4.0,13,1,0,82,0
8611,Technology,region_2,,f,other,1,60,3.0,31,0,0,82,0
66736,Finance,region_11,Bachelor's,f,sourcing,1,27,3.0,6,0,0,62,0
68988,Technology,region_22,Bachelor's,m,other,1,44,3.0,4,1,0,78,0
60300,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,29,2.0,2,0,0,49,0
22328,Operations,region_7,Bachelor's,f,other,1,43,5.0,2,1,0,61,0
42048,Sales & Marketing,region_2,Bachelor's,m,other,1,57,3.0,29,0,0,50,0
48652,Technology,region_26,Master's & above,m,sourcing,1,40,5.0,4,0,0,83,0
58251,Procurement,region_15,Bachelor's,f,other,1,42,1.0,7,1,0,68,0
69684,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,32,5.0,3,0,0,50,0
50632,Procurement,region_30,Master's & above,m,other,1,40,3.0,4,0,0,72,0
67818,Sales & Marketing,region_13,Master's & above,m,sourcing,1,41,5.0,3,1,0,51,0
23052,Sales & Marketing,region_19,Bachelor's,m,sourcing,3,32,3.0,4,0,0,43,0
34928,Technology,region_22,Bachelor's,m,sourcing,2,38,3.0,9,0,0,82,0
74183,Sales & Marketing,region_13,Bachelor's,m,other,1,34,3.0,6,0,1,49,0
44772,Operations,region_11,Master's & above,m,sourcing,1,33,3.0,10,1,0,58,0
3308,HR,region_7,Bachelor's,f,sourcing,2,30,4.0,6,0,0,46,0
7158,Finance,region_28,Bachelor's,m,other,1,30,4.0,5,0,0,61,0
2896,Technology,region_7,Bachelor's,m,other,2,30,3.0,2,0,0,79,0
32084,Finance,region_2,Bachelor's,m,sourcing,1,28,3.0,2,1,0,56,0
72794,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,34,3.0,3,0,0,46,0
61321,Sales & Marketing,region_17,Master's & above,f,other,1,38,3.0,7,0,0,53,0
25608,Operations,region_21,Master's & above,m,other,1,32,4.0,5,0,0,57,0
36927,Operations,region_34,Bachelor's,m,other,1,26,4.0,1,1,0,59,0
53909,Sales & Marketing,region_22,Master's & above,f,other,2,32,3.0,5,0,0,50,0
10777,Procurement,region_31,Master's & above,f,sourcing,1,33,3.0,8,0,0,65,0
4040,Technology,region_14,Bachelor's,m,sourcing,1,55,3.0,4,0,0,75,0
64610,Sales & Marketing,region_22,Bachelor's,m,other,1,25,1.0,3,0,0,50,0
23043,Operations,region_31,Master's & above,f,other,1,37,5.0,3,1,0,56,0
64328,Operations,region_19,Bachelor's,f,sourcing,1,37,4.0,3,0,0,64,0
76826,Procurement,region_13,Master's & above,f,other,1,39,4.0,7,0,0,71,0
77123,Operations,region_26,Master's & above,m,other,1,37,4.0,7,1,1,62,0
53669,Operations,region_11,Master's & above,f,other,1,35,3.0,8,0,0,65,0
19636,Technology,region_13,Bachelor's,m,sourcing,1,29,2.0,5,1,0,79,0
49212,Finance,region_2,Bachelor's,m,other,1,27,4.0,3,0,0,63,0
60111,Sales & Marketing,region_2,Bachelor's,f,other,1,38,2.0,8,0,0,49,0
8099,Technology,region_11,Bachelor's,f,other,1,29,3.0,3,1,0,81,1
29714,Operations,region_7,Bachelor's,m,other,1,47,3.0,6,0,0,58,0
30778,Technology,region_1,Master's & above,f,sourcing,1,30,3.0,3,0,0,82,0
78241,Analytics,region_21,Bachelor's,m,other,1,27,3.0,3,1,1,89,0
6710,Sales & Marketing,region_2,Master's & above,m,sourcing,1,47,1.0,6,0,0,50,0
60708,Sales & Marketing,region_7,Bachelor's,f,other,1,27,5.0,2,0,0,47,0
15400,Finance,region_6,Bachelor's,f,sourcing,1,26,4.0,2,1,0,58,0
71566,Analytics,region_2,Bachelor's,m,other,2,26,3.0,4,1,0,83,0
31716,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,28,,1,0,0,50,0
59290,Sales & Marketing,region_22,Bachelor's,f,other,1,32,4.0,6,1,0,45,0
13981,Finance,region_2,Bachelor's,m,sourcing,1,53,5.0,7,1,0,61,0
44295,Procurement,region_2,Below Secondary,m,sourcing,1,25,5.0,2,1,0,70,0
36864,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,48,5.0,12,1,0,51,0
49854,Technology,region_2,Bachelor's,m,other,1,39,1.0,7,0,0,80,0
39450,Technology,region_28,Master's & above,f,sourcing,1,34,4.0,4,1,0,81,0
46368,Sales & Marketing,region_32,,m,other,1,27,,1,0,0,51,0
50614,Operations,region_15,Master's & above,m,other,1,36,3.0,5,0,0,62,0
62998,Operations,region_10,Master's & above,m,other,1,41,5.0,4,1,0,56,0
52108,Operations,region_32,Bachelor's,m,sourcing,2,29,4.0,2,0,0,54,0
37233,Technology,region_31,Bachelor's,m,other,1,33,3.0,6,0,0,77,0
20543,Operations,region_21,Bachelor's,m,other,1,27,2.0,3,0,0,57,0
57633,Operations,region_2,Bachelor's,m,sourcing,1,32,3.0,7,0,0,57,0
16448,Sales & Marketing,region_22,Master's & above,m,sourcing,1,40,3.0,3,0,0,48,0
20669,Operations,region_2,Below Secondary,f,other,3,25,4.0,3,0,0,58,0
29841,Operations,region_32,Bachelor's,f,other,1,27,,1,0,0,58,0
67906,Operations,region_15,Bachelor's,f,sourcing,2,34,3.0,4,1,0,91,1
27768,Operations,region_15,Bachelor's,m,referred,1,32,4.0,7,0,0,59,0
64464,Sales & Marketing,region_4,Master's & above,m,sourcing,1,40,3.0,6,1,0,51,0
24812,Analytics,region_7,Bachelor's,m,other,1,31,5.0,1,0,0,86,0
21983,Operations,region_22,Bachelor's,f,sourcing,1,44,3.0,5,0,0,74,1
24570,Sales & Marketing,region_2,,m,other,1,23,,1,0,0,49,0
11913,Sales & Marketing,region_7,Master's & above,m,sourcing,1,52,3.0,20,0,0,50,0
57286,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,5.0,6,0,1,91,1
53235,Procurement,region_2,,m,other,1,33,3.0,7,0,0,71,0
72287,Procurement,region_27,Bachelor's,f,other,1,44,4.0,6,0,0,71,0
48410,Sales & Marketing,region_22,Master's & above,m,sourcing,1,29,3.0,2,1,0,45,1
42418,Sales & Marketing,region_2,Bachelor's,f,other,1,51,5.0,11,1,0,51,0
62942,Technology,region_7,Bachelor's,f,sourcing,1,28,5.0,3,1,0,81,1
61159,Operations,region_11,Master's & above,m,other,1,33,3.0,3,1,0,52,0
76882,Sales & Marketing,region_2,Master's & above,m,sourcing,1,32,2.0,3,0,0,47,0
60562,HR,region_16,Bachelor's,m,other,1,34,3.0,5,1,0,49,0
4984,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,3.0,4,1,0,56,1
23979,Procurement,region_2,Master's & above,m,sourcing,1,54,2.0,13,0,0,71,0
18779,Technology,region_17,Bachelor's,f,other,1,29,4.0,8,1,0,77,0
8979,Analytics,region_13,Bachelor's,m,other,2,36,3.0,7,0,0,84,0
29440,Analytics,region_29,Bachelor's,m,sourcing,1,24,4.0,3,1,0,85,0
56804,HR,region_2,Master's & above,f,other,1,52,3.0,19,0,0,47,0
48344,Sales & Marketing,region_27,Master's & above,m,sourcing,1,40,1.0,5,0,0,50,0
34858,Technology,region_13,Bachelor's,f,other,1,31,1.0,5,0,0,82,0
19667,Procurement,region_22,Bachelor's,m,referred,3,27,2.0,4,1,0,72,0
65822,Technology,region_20,Bachelor's,m,other,1,33,4.0,7,0,0,83,0
29231,Analytics,region_25,,m,other,1,25,5.0,2,0,0,83,0
18183,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,50,3.0,7,0,0,49,0
35692,Sales & Marketing,region_4,Bachelor's,f,other,1,35,1.0,10,0,0,50,0
7121,Sales & Marketing,region_31,Master's & above,m,other,1,50,1.0,10,0,0,51,0
40961,HR,region_2,Master's & above,f,other,1,33,5.0,5,0,0,52,0
71864,Operations,region_4,Bachelor's,f,sourcing,1,32,5.0,5,0,0,63,0
77636,Sales & Marketing,region_7,Bachelor's,m,other,1,37,4.0,10,0,0,50,0
46665,Operations,region_2,Bachelor's,f,other,1,43,5.0,7,1,0,56,0
38487,Operations,region_22,Bachelor's,m,other,2,38,5.0,6,0,0,61,0
59534,Analytics,region_31,Bachelor's,m,sourcing,2,31,3.0,5,0,0,79,0
16273,Procurement,region_31,Bachelor's,m,other,1,29,5.0,7,1,0,72,0
58529,Operations,region_4,Bachelor's,f,other,1,36,5.0,5,1,0,54,0
43320,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,29,1.0,2,1,0,50,0
66441,Operations,region_2,Bachelor's,f,other,2,33,4.0,7,1,0,60,0
58658,Technology,region_7,Master's & above,m,other,1,39,1.0,7,1,0,80,0
65476,Sales & Marketing,region_27,,m,sourcing,2,28,1.0,5,0,0,49,0
56795,Operations,region_1,Bachelor's,f,other,1,27,4.0,4,1,0,60,0
24978,Analytics,region_28,,m,sourcing,1,28,5.0,3,1,0,84,0
72107,Technology,region_7,Bachelor's,f,sourcing,1,26,,1,0,0,82,0
58831,HR,region_2,Master's & above,m,other,1,49,3.0,6,0,0,50,0
6775,Operations,region_22,Master's & above,m,other,1,59,4.0,27,0,0,58,0
58558,Technology,region_13,Master's & above,f,sourcing,1,38,3.0,12,0,0,80,0
21835,Sales & Marketing,region_27,Bachelor's,m,other,1,24,,1,0,0,51,0
3353,Technology,region_2,Master's & above,f,sourcing,1,59,5.0,9,1,0,77,0
61472,Sales & Marketing,region_20,Master's & above,m,other,1,39,3.0,4,0,0,48,0
64147,Operations,region_22,Bachelor's,f,sourcing,1,50,5.0,9,1,0,55,0
50925,Procurement,region_2,Bachelor's,m,other,3,53,4.0,19,1,0,98,1
75168,Operations,region_22,Bachelor's,f,other,1,24,5.0,2,0,0,59,0
52471,Legal,region_22,Bachelor's,m,referred,1,28,4.0,4,0,0,73,1
49264,Sales & Marketing,region_7,Bachelor's,m,other,1,38,2.0,3,1,0,48,0
45521,Procurement,region_2,Master's & above,m,sourcing,1,37,4.0,7,0,0,72,0
2150,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,45,1.0,6,0,0,52,0
58905,Analytics,region_2,Master's & above,m,sourcing,1,33,3.0,10,0,0,86,0
28578,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,28,3.0,4,0,0,51,0
58522,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,3.0,3,0,0,46,0
15131,Technology,region_2,Bachelor's,f,referred,1,51,3.0,3,1,0,80,0
48074,Operations,region_2,Bachelor's,f,sourcing,1,38,3.0,4,0,0,62,0
72111,Sales & Marketing,region_14,Bachelor's,m,other,2,38,5.0,9,1,0,48,0
534,Sales & Marketing,region_4,,m,sourcing,1,22,3.0,2,1,0,49,0
27339,HR,region_27,Bachelor's,m,other,1,27,3.0,2,0,0,48,0
59851,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,25,5.0,2,1,0,49,0
11887,Operations,region_15,Master's & above,f,other,1,47,3.0,7,0,0,58,0
66667,HR,region_2,Master's & above,m,sourcing,1,34,3.0,6,0,0,55,0
13696,Operations,region_2,Bachelor's,f,other,1,53,3.0,7,0,0,63,0
62920,Operations,region_24,Bachelor's,f,sourcing,1,27,,1,0,0,62,0
13894,Technology,region_2,Bachelor's,f,other,1,46,5.0,13,1,0,81,0
24201,Procurement,region_2,Bachelor's,f,sourcing,1,46,5.0,18,0,0,84,1
17306,Sales & Marketing,region_7,Bachelor's,f,sourcing,3,39,3.0,2,1,0,53,0
74455,Sales & Marketing,region_8,Bachelor's,m,other,2,28,,1,0,0,48,0
20259,Sales & Marketing,region_2,Bachelor's,m,other,1,37,3.0,3,0,0,48,0
74520,Operations,region_13,Bachelor's,m,other,2,37,4.0,4,0,0,62,0
65358,Sales & Marketing,region_2,Master's & above,m,sourcing,1,48,4.0,16,0,0,48,0
61470,Finance,region_2,Bachelor's,m,sourcing,1,35,3.0,10,0,0,62,0
38066,Finance,region_22,Bachelor's,m,sourcing,3,36,4.0,7,1,0,64,0
26199,Operations,region_15,Bachelor's,f,other,1,36,4.0,9,0,0,59,0
9058,Sales & Marketing,region_14,Bachelor's,m,other,1,33,3.0,7,0,0,48,0
60061,Analytics,region_2,,m,sourcing,1,23,5.0,2,0,0,87,0
2666,Operations,region_25,Bachelor's,m,sourcing,1,34,1.0,5,0,0,57,0
35813,Analytics,region_31,Bachelor's,f,sourcing,1,30,,1,1,0,90,0
53611,Operations,region_27,Master's & above,m,other,1,39,5.0,10,0,0,61,0
9542,Procurement,region_14,Master's & above,m,other,1,40,5.0,7,1,0,68,0
46597,Sales & Marketing,region_7,Master's & above,f,sourcing,1,34,4.0,8,0,0,51,0
53022,Finance,region_2,Bachelor's,m,other,3,36,2.0,5,1,0,55,0
8189,Technology,region_31,Bachelor's,m,other,2,32,3.0,6,0,0,80,0
10434,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,33,3.0,3,0,0,50,0
30011,Procurement,region_22,Master's & above,f,sourcing,1,33,3.0,4,0,0,74,0
26243,Procurement,region_30,Bachelor's,m,other,2,31,4.0,4,0,0,69,0
56098,Sales & Marketing,region_2,,m,other,1,33,5.0,2,0,0,51,0
70219,Finance,region_2,,m,other,1,39,3.0,7,0,0,57,0
496,Operations,region_27,Bachelor's,f,other,1,40,5.0,3,1,0,57,0
30958,Analytics,region_9,Master's & above,m,other,1,29,5.0,2,1,0,83,0
51100,Sales & Marketing,region_16,Master's & above,m,other,1,36,4.0,3,1,0,52,0
2495,Operations,region_3,Bachelor's,m,other,1,30,1.0,2,0,0,58,0
3377,Operations,region_15,Bachelor's,m,other,1,32,5.0,7,0,0,59,0
54013,Technology,region_15,Master's & above,m,sourcing,1,40,3.0,4,1,0,76,0
2041,Finance,region_7,Bachelor's,m,sourcing,1,38,5.0,5,0,0,60,0
41572,Sales & Marketing,region_34,Bachelor's,m,other,1,32,3.0,4,0,0,50,0
43521,Sales & Marketing,region_15,,m,other,1,26,4.0,4,0,0,53,0
61413,Technology,region_23,Master's & above,f,sourcing,1,38,5.0,10,1,0,82,0
37953,Sales & Marketing,region_30,Bachelor's,m,other,1,31,4.0,7,0,0,50,0
2502,Operations,region_23,Bachelor's,f,sourcing,1,31,3.0,2,1,0,61,0
